Time_Index,Demand_MW_MG,Demand_MW_SP,Demand_MW_GO,Demand_MW_RJ,Demand_MW_ES,Demand_MW_RO,Demand_MW_MS,Demand_MW_MT,Demand_MW_AC,Demand_MW_DF,Demand_MW_PA,Demand_MW_TO,Demand_MW_MA,Demand_MW_AP,Demand_MW_AM,Demand_MW_RR,Demand_MW_SC,Demand_MW_PR,Demand_MW_RS,Demand_MW_PI,Demand_MW_CE,Demand_MW_RN,Demand_MW_PB,Demand_MW_PE,Demand_MW_AL,Demand_MW_SE,Demand_MW_BA,Demand_MW_ARG,Demand_MW_URY,Demand_MW_VEN,Demand_MW_PRY
6382,8229.9,17437.28,2735.03,6170.93,1525.36,578.04,996.08,1306.25,236.94,973.18,2313.37,511.76,2175.27,176.58,870.6,141.43,2968.83,4659.93,4671.24,727.53,2085.33,825.57,927.38,2101.24,648.4,513.87,3425.69,0.0,0.0,0.0,0.0
6383,7806.0,16539.15,2594.16,5853.09,1446.8,548.27,944.78,1238.96,224.73,923.05,2352.62,520.44,2212.17,179.57,885.37,143.83,2773.08,4352.68,4363.24,721.91,2069.21,819.19,920.22,2085.0,643.38,509.89,3399.21,0.0,0.0,0.0,0.0
6384,7174.26,15200.62,2384.21,5379.4,1329.71,503.9,868.32,1138.69,206.55,848.35,2333.55,516.22,2194.25,178.12,878.19,142.66,2473.78,3882.9,3892.32,695.99,1994.91,789.77,887.17,2010.13,620.28,491.59,3277.16,0.0,0.0,0.0,0.0
6385,6592.48,13967.96,2190.87,4943.17,1221.88,463.03,797.9,1046.35,189.8,779.56,2275.24,503.32,2139.42,173.67,856.25,139.1,2238.45,3513.51,3522.04,667.8,1914.13,757.79,851.25,1928.73,595.16,471.68,3144.45,0.0,0.0,0.0,0.0
6386,6195.21,13126.23,2058.84,4645.28,1148.25,435.13,749.82,983.3,178.36,732.58,2215.44,490.09,2083.18,169.1,833.74,135.44,2090.25,3280.89,3288.86,644.86,1848.35,731.75,822.0,1862.46,574.71,455.47,3036.4,0.0,0.0,0.0,0.0
6387,5983.87,12678.47,1988.61,4486.82,1109.08,420.29,724.24,949.76,172.28,707.59,2154.14,476.53,2025.54,164.42,810.67,131.7,2013.49,3160.42,3168.09,632.44,1812.78,717.67,806.18,1826.61,563.65,446.71,2977.96,0.0,0.0,0.0,0.0
6388,5907.08,12515.76,1963.09,4429.24,1094.84,414.89,714.95,937.57,170.06,698.51,2108.16,466.36,1982.31,160.91,793.37,128.88,2008.66,3152.84,3160.49,623.85,1788.14,707.91,795.22,1801.78,555.99,440.63,2937.48,0.0,0.0,0.0,0.0
6389,5946.4,12599.07,1976.16,4458.72,1102.13,417.66,719.71,943.81,171.2,703.16,2061.06,455.94,1938.02,157.32,775.65,126.01,2036.42,3196.41,3204.17,620.36,1778.13,703.95,790.77,1791.7,552.88,438.17,2921.04,0.0,0.0,0.0,0.0
6390,6240.87,13222.99,2074.02,4679.52,1156.71,438.34,755.35,990.55,179.67,737.98,2013.59,445.44,1893.39,153.7,757.78,123.1,2171.35,3408.19,3416.46,587.33,1683.45,666.47,748.66,1696.3,523.44,414.84,2765.51,0.0,0.0,0.0,0.0
6391,6572.2,13925.01,2184.13,4927.96,1218.12,461.61,795.45,1043.14,189.21,777.16,1872.3,414.18,1760.53,142.91,704.61,114.46,2392.2,3754.84,3763.96,581.83,1667.7,660.24,741.66,1680.43,518.54,410.96,2739.64,0.0,0.0,0.0,0.0
6392,7067.77,14975.0,2348.82,5299.55,1309.97,496.42,855.43,1121.79,203.48,835.76,1878.66,415.59,1766.5,143.4,707.0,114.85,2698.49,4235.61,4245.89,631.67,1810.56,716.79,805.19,1824.37,562.96,446.16,2974.31,0.0,0.0,0.0,0.0
6393,7552.9,16002.87,2510.04,5663.31,1399.89,530.49,914.15,1198.79,217.45,893.12,2016.21,446.02,1895.85,153.9,758.77,123.26,2915.97,4576.96,4588.07,679.37,1947.29,770.92,866.0,1962.15,605.48,479.85,3198.93,0.0,0.0,0.0,0.0
6394,7820.34,16569.52,2598.92,5863.84,1449.45,549.27,946.51,1241.24,225.15,924.75,2111.15,467.02,1985.12,161.14,794.5,129.07,2964.24,4652.73,4664.03,700.96,2009.18,795.42,893.52,2024.51,624.72,495.1,3300.59,0.0,0.0,0.0,0.0
6395,8088.6,17137.91,2688.07,6064.99,1499.18,568.12,978.98,1283.82,232.87,956.47,2156.01,476.94,2027.3,164.57,811.38,131.81,3060.06,4803.14,4814.8,714.15,2046.97,810.39,910.33,2062.59,636.47,504.42,3362.68,0.0,0.0,0.0,0.0
6396,8185.67,17343.57,2720.33,6137.77,1517.17,574.93,990.73,1299.22,235.66,967.95,2148.9,475.37,2020.62,164.02,808.7,131.38,3077.93,4831.17,4842.9,709.43,2033.45,805.03,904.31,2048.97,632.26,501.08,3340.46,0.0,0.0,0.0,0.0
6397,8031.88,17017.72,2669.22,6022.45,1488.66,564.13,972.12,1274.82,231.24,949.76,2136.19,472.56,2008.67,163.05,803.92,130.6,2824.73,4433.75,4444.52,693.14,1986.76,786.55,883.55,2001.92,617.75,489.58,3263.76,0.0,0.0,0.0,0.0
6398,8197.75,17369.16,2724.35,6146.83,1519.41,575.78,992.19,1301.14,236.01,969.38,2257.3,499.35,2122.55,172.3,849.5,138.0,2956.28,4640.23,4651.49,716.09,2052.53,812.59,912.8,2068.2,638.2,505.79,3371.82,0.0,0.0,0.0,0.0
6399,8380.82,17757.05,2785.19,6284.1,1553.34,588.64,1014.35,1330.2,241.28,991.03,2364.95,523.17,2223.77,180.51,890.01,144.58,3064.17,4809.58,4821.25,739.23,2118.86,838.85,942.3,2135.03,658.82,522.13,3480.78,0.0,0.0,0.0,0.0
6400,8415.63,17830.81,2796.76,6310.2,1559.79,591.09,1018.56,1335.73,242.29,995.14,2352.99,520.52,2212.52,179.6,885.51,143.85,3087.82,4846.71,4858.47,738.45,2116.64,837.97,941.31,2132.79,658.13,521.58,3477.13,0.0,0.0,0.0,0.0
6401,8443.48,17889.82,2806.01,6331.09,1564.95,593.04,1021.94,1340.15,243.09,998.44,2265.15,501.09,2129.93,172.9,852.45,138.48,3118.96,4895.58,4907.46,719.26,2061.61,816.18,916.84,2077.34,641.02,508.02,3386.73,0.0,0.0,0.0,0.0
6402,8143.69,17254.62,2706.38,6106.29,1509.39,571.99,985.65,1292.56,234.46,962.98,2168.71,479.76,2039.25,165.54,816.16,132.59,3052.82,4791.77,4803.41,686.87,1968.78,779.43,875.56,1983.81,612.16,485.15,3234.24,0.0,0.0,0.0,0.0
6403,8612.22,18247.34,2862.09,6457.61,1596.23,604.89,1042.36,1366.93,247.95,1018.39,2155.63,476.86,2026.95,164.54,811.24,131.79,3158.78,4958.09,4970.13,700.32,2007.32,794.69,892.69,2022.64,624.14,494.65,3297.55,0.0,0.0,0.0,0.0
6404,8609.56,18241.7,2861.2,6455.61,1595.73,604.71,1042.04,1366.5,247.87,1018.07,2229.27,493.15,2096.19,170.16,838.95,136.29,3284.05,5154.72,5167.23,691.27,1981.38,784.42,881.16,1996.5,616.08,488.25,3254.94,0.0,0.0,0.0,0.0
6405,8521.5,18055.13,2831.94,6389.59,1579.41,598.52,1031.38,1352.53,245.33,1007.66,2259.54,499.85,2124.66,172.47,850.34,138.14,3109.3,4880.42,4892.27,688.94,1974.71,781.78,878.19,1989.78,614.0,486.61,3243.98,0.0,0.0,0.0,0.0
6406,8479.52,17966.19,2817.99,6358.11,1571.63,595.57,1026.3,1345.87,244.13,1002.7,2298.04,508.37,2160.86,175.41,864.83,140.49,3037.62,4767.9,4779.48,722.1,2069.76,819.41,920.46,2085.56,643.56,510.03,3400.12,0.0,0.0,0.0,0.0
6407,7996.65,16943.09,2657.52,5996.04,1482.13,561.66,967.85,1269.22,230.22,945.6,2335.42,516.64,2196.01,178.26,878.9,142.78,2842.11,4461.03,4471.86,719.19,2061.42,816.11,916.75,2077.16,640.96,507.98,3386.42,0.0,0.0,0.0,0.0
6408,7410.37,15700.89,2462.68,5556.44,1373.47,520.48,896.9,1176.17,213.34,876.27,2317.48,512.67,2179.13,176.89,872.15,141.68,2554.16,4009.06,4018.79,693.21,1986.94,786.62,883.63,2002.11,617.8,489.62,3264.07,0.0,0.0,0.0,0.0
6409,6801.76,14411.39,2260.42,5100.09,1260.67,477.73,823.23,1079.57,195.82,804.3,2263.28,500.68,2128.17,172.75,851.75,138.37,2317.37,3637.4,3646.23,664.44,1904.49,753.98,846.96,1919.03,592.17,469.31,3128.62,0.0,0.0,0.0,0.0
6410,6376.64,13510.65,2119.14,4781.33,1181.87,447.87,771.78,1012.1,183.58,754.03,2209.08,488.69,2077.21,168.62,831.35,135.05,2150.83,3375.99,3384.18,640.85,1836.87,727.21,816.89,1850.88,571.14,452.64,3017.53,0.0,0.0,0.0,0.0
6411,6148.92,13028.17,2043.46,4610.58,1139.67,431.88,744.22,975.95,177.03,727.11,2148.53,475.29,2020.27,163.99,808.56,131.35,2069.73,3248.69,3256.58,623.91,1788.32,707.99,795.3,1801.97,556.05,440.68,2937.78,0.0,0.0,0.0,0.0
6412,6053.09,12825.12,2011.62,4538.72,1121.9,425.15,732.62,960.74,174.27,715.77,2099.19,464.38,1973.87,160.23,790.0,128.34,2058.15,3230.51,3238.35,616.61,1767.39,699.7,785.99,1780.87,549.54,435.52,2903.39,0.0,0.0,0.0,0.0
6413,6110.43,12946.61,2030.67,4581.71,1132.53,429.18,739.56,969.84,175.92,722.55,2056.2,454.87,1933.45,156.95,773.82,125.71,2081.56,3267.26,3275.19,616.41,1766.83,699.48,785.74,1780.31,549.36,435.38,2902.48,0.0,0.0,0.0,0.0
6414,6414.52,13590.92,2131.73,4809.73,1188.9,450.53,776.37,1018.11,184.67,758.51,2014.34,445.61,1894.09,153.75,758.06,123.15,2226.38,3494.57,3503.05,586.23,1680.3,665.22,747.26,1693.13,522.46,414.06,2760.33,0.0,0.0,0.0,0.0
6415,6807.5,14423.54,2262.33,5104.39,1261.73,478.14,823.93,1080.48,195.99,804.98,1883.51,416.67,1771.07,143.77,708.83,115.15,2434.92,3821.9,3831.18,581.51,1666.78,659.87,741.25,1679.5,518.26,410.73,2738.12,0.0,0.0,0.0,0.0
6416,7207.43,15270.91,2395.24,5404.27,1335.86,506.23,872.33,1143.96,207.5,852.27,1882.02,416.33,1769.67,143.65,708.27,115.06,2737.84,4297.36,4307.8,630.63,1807.59,715.62,803.87,1821.39,562.04,445.43,2969.44,0.0,0.0,0.0,0.0
6417,7698.7,16311.79,2558.5,5772.63,1426.91,540.73,931.79,1221.93,221.65,910.37,2033.4,449.82,1912.01,155.21,765.24,124.31,2949.76,4630.0,4641.24,680.08,1949.33,771.73,866.9,1964.21,606.11,480.35,3202.28,0.0,0.0,0.0,0.0
6418,7995.42,16940.49,2657.11,5995.12,1481.91,561.57,967.71,1269.03,230.19,945.45,2111.15,467.02,1985.12,161.14,794.5,129.07,3007.45,4720.55,4732.01,701.93,2011.95,796.52,894.75,2027.31,625.58,495.79,3305.16,0.0,0.0,0.0,0.0
6419,8231.54,17440.75,2735.58,6172.16,1525.67,578.16,996.28,1306.51,236.99,973.37,2157.13,477.19,2028.35,164.65,811.8,131.88,3111.48,4883.83,4895.69,713.83,2046.05,810.02,909.92,2061.66,636.18,504.19,3361.16,0.0,0.0,0.0,0.0
6420,8264.51,17510.61,2746.53,6196.88,1531.78,580.47,1000.27,1311.74,237.93,977.27,2151.52,475.95,2023.08,164.22,809.69,131.54,3123.3,4902.4,4914.3,706.91,2026.22,802.17,901.1,2041.68,630.02,499.3,3328.59,0.0,0.0,0.0,0.0
6421,8023.27,16999.5,2666.37,6016.0,1487.07,563.53,971.08,1273.45,230.99,948.75,2134.33,472.15,2006.91,162.91,803.22,130.48,2827.14,4437.54,4448.31,693.79,1988.61,787.28,884.37,2003.79,618.32,490.03,3266.81,0.0,0.0,0.0,0.0
6422,8112.56,17188.67,2696.04,6082.95,1503.62,569.8,981.88,1287.62,233.56,959.3,2258.8,499.68,2123.95,172.41,850.06,138.09,2980.17,4677.74,4689.09,717.83,2057.53,814.57,915.02,2073.24,639.75,507.02,3380.03,0.0,0.0,0.0,0.0
6423,8242.39,17463.75,2739.18,6180.3,1527.68,578.92,997.6,1308.23,237.3,974.66,2346.64,519.12,2206.55,179.12,883.12,143.46,3083.96,4840.64,4852.4,737.36,2113.49,836.72,939.91,2129.62,657.15,520.81,3471.95,0.0,0.0,0.0,0.0
6424,8282.94,17549.66,2752.66,6210.7,1535.19,581.77,1002.5,1314.66,238.47,979.45,2340.66,517.79,2200.93,178.66,880.87,143.1,3078.89,4832.69,4844.42,737.68,2114.41,837.09,940.32,2130.55,657.44,521.03,3473.47,0.0,0.0,0.0,0.0
6425,8337.82,17665.94,2770.9,6251.85,1545.37,585.62,1009.15,1323.37,240.05,985.94,2268.89,501.92,2133.44,173.18,853.86,138.71,3106.89,4876.64,4888.47,719.58,2062.54,816.55,917.25,2078.28,641.31,508.25,3388.25,0.0,0.0,0.0,0.0
6426,8216.79,17409.52,2730.68,6161.11,1522.94,577.12,994.5,1304.17,236.56,971.63,2137.32,472.81,2009.72,163.14,804.34,130.67,3030.62,4756.92,4768.47,692.82,1985.83,786.18,883.14,2000.99,617.46,489.35,3262.24,0.0,0.0,0.0,0.0
6427,8628.81,18282.49,2867.6,6470.05,1599.3,606.06,1044.37,1369.56,248.42,1020.35,2120.12,469.01,1993.56,161.83,797.87,129.62,3121.37,4899.37,4911.26,712.34,2041.79,808.33,908.02,2057.37,634.86,503.14,3354.16,0.0,0.0,0.0,0.0
6428,8534.61,18082.9,2836.3,6399.41,1581.84,599.44,1032.96,1354.61,245.71,1009.21,2175.07,481.16,2045.22,166.02,818.55,132.97,3256.3,5111.15,5123.56,695.79,1994.35,789.55,886.93,2009.57,620.11,491.45,3276.24,0.0,0.0,0.0,0.0
6429,8460.48,17925.84,2811.66,6343.83,1568.1,594.24,1023.99,1342.84,243.58,1000.45,2216.19,490.26,2083.89,169.16,834.02,135.49,3087.1,4845.57,4857.33,687.07,1969.34,779.65,875.8,1984.37,612.33,485.29,3235.15,0.0,0.0,0.0,0.0
6430,8263.89,17509.31,2746.33,6196.42,1531.66,580.43,1000.2,1311.64,237.92,977.2,2263.66,500.76,2128.52,172.78,851.89,138.39,2990.31,4693.65,4705.04,721.07,2066.8,818.23,919.14,2082.57,642.63,509.3,3395.25,0.0,0.0,0.0,0.0
6431,7798.43,16523.09,2591.64,5847.41,1445.39,547.74,943.86,1237.76,224.52,922.16,2296.18,507.95,2159.1,175.26,864.13,140.38,2822.8,4430.72,4441.48,715.83,2051.79,812.29,912.47,2067.45,637.97,505.6,3370.6,0.0,0.0,0.0,0.0
6432,7177.74,15208.0,2385.37,5382.01,1330.35,504.14,868.74,1139.25,206.65,848.76,2274.87,503.24,2139.07,173.64,856.11,139.08,2546.43,3996.93,4006.64,689.65,1976.75,782.59,879.1,1991.84,614.64,487.11,3247.33,0.0,0.0,0.0,0.0
6433,6609.88,14004.84,2196.65,4956.22,1225.1,464.26,800.01,1049.12,190.3,781.61,2224.03,491.99,2091.27,169.76,836.98,135.97,2292.03,3597.62,3606.35,661.02,1894.67,750.09,842.6,1909.13,589.11,466.89,3112.49,0.0,0.0,0.0,0.0
6434,6193.77,13123.2,2058.37,4644.21,1147.98,435.03,749.65,983.07,178.32,732.41,2172.45,480.58,2042.76,165.82,817.57,132.81,2143.35,3364.24,3372.41,642.27,1840.94,728.82,818.7,1854.99,572.41,453.65,3024.22,0.0,0.0,0.0,0.0
6435,6025.03,12765.68,2002.29,4517.68,1116.71,423.18,729.22,956.29,173.46,712.46,2128.35,470.83,2001.29,162.45,800.97,130.12,2066.83,3244.14,3252.02,627.79,1799.44,712.39,800.24,1813.17,559.5,443.42,2956.05,0.0,0.0,0.0,0.0
6436,5954.38,12615.99,1978.81,4464.71,1103.61,418.22,720.67,945.08,171.43,704.1,2084.24,461.07,1959.82,159.09,784.37,127.42,2059.83,3233.16,3241.01,618.35,1772.39,701.68,788.21,1785.91,551.09,436.75,2911.61,0.0,0.0,0.0,0.0
6437,6011.31,12736.61,1997.73,4507.4,1114.16,422.21,727.56,954.11,173.07,710.83,2032.66,449.66,1911.31,155.15,764.96,124.27,2093.87,3286.58,3294.56,615.96,1765.53,698.97,785.17,1779.01,548.96,435.06,2900.35,0.0,0.0,0.0,0.0
6438,6346.95,13447.74,2109.27,4759.06,1176.37,445.79,768.19,1007.38,182.73,750.52,1991.91,440.64,1873.0,152.04,749.62,121.78,2230.48,3501.01,3509.51,583.71,1673.08,662.36,744.05,1685.85,520.21,412.28,2748.46,0.0,0.0,0.0,0.0
6439,6776.58,14358.02,2252.05,5081.21,1256.0,475.96,820.19,1075.57,195.1,801.32,1871.93,414.1,1760.18,142.88,704.47,114.44,2435.16,3822.28,3831.56,580.54,1664.0,658.77,740.01,1676.7,517.39,410.04,2733.55,0.0,0.0,0.0,0.0
6440,7208.05,15272.21,2395.44,5404.73,1335.97,506.27,872.41,1144.06,207.52,852.35,1877.91,415.42,1765.8,143.34,706.72,114.81,2740.25,4301.15,4311.6,631.35,1809.63,716.42,804.78,1823.44,562.67,445.93,2972.79,0.0,0.0,0.0,0.0
6441,7691.94,16297.48,2556.25,5767.56,1425.66,540.26,930.97,1220.86,221.45,909.57,2041.63,451.64,1919.75,155.84,768.33,124.82,2966.65,4656.52,4667.83,681.25,1952.67,773.05,868.39,1967.57,607.15,481.18,3207.76,0.0,0.0,0.0,0.0
6442,7955.29,16855.45,2643.77,5965.03,1474.47,558.75,962.85,1262.66,229.03,940.71,2120.12,469.01,1993.56,161.83,797.87,129.62,3025.55,4748.96,4760.49,698.38,2001.76,792.49,890.22,2017.04,622.41,493.28,3288.42,0.0,0.0,0.0,0.0
6443,8192.83,17358.75,2722.71,6143.14,1518.49,575.44,991.6,1300.36,235.87,968.8,2147.03,474.96,2018.86,163.88,808.0,131.26,3137.3,4924.37,4936.33,715.77,2051.6,812.22,912.39,2067.26,637.91,505.56,3370.29,0.0,0.0,0.0,0.0
6444,8276.18,17535.34,2750.41,6205.64,1533.94,581.29,1001.69,1313.59,238.27,978.65,2166.85,479.34,2037.49,165.39,815.46,132.47,3157.34,4955.82,4967.85,716.09,2052.53,812.59,912.8,2068.2,638.2,505.79,3371.82,0.0,0.0,0.0,0.0
6445,8057.68,17072.39,2677.8,6041.8,1493.44,565.94,975.24,1278.91,231.98,952.81,2164.23,478.76,2035.03,165.19,814.47,132.31,2886.76,4531.12,4542.12,702.06,2012.33,796.67,894.92,2027.68,625.7,495.88,3305.77,0.0,0.0,0.0,0.0
6446,8120.34,17205.16,2698.62,6088.79,1505.06,570.35,982.82,1288.86,233.78,960.22,2274.12,503.07,2138.36,173.58,855.83,139.03,3024.58,4747.45,4758.97,728.24,2087.36,826.38,928.29,2103.29,649.03,514.37,3429.04,0.0,0.0,0.0,0.0
6447,8193.04,17359.19,2722.78,6143.3,1518.53,575.45,991.62,1300.39,235.88,968.82,2364.58,523.08,2223.42,180.49,889.87,144.56,3135.13,4920.96,4932.91,749.9,2149.43,850.95,955.89,2165.84,668.33,529.66,3531.0,0.0,0.0,0.0,0.0
6448,8220.89,17418.19,2732.04,6164.18,1523.69,577.41,994.99,1304.82,236.68,972.11,2312.25,511.51,2174.21,176.49,870.18,141.36,3168.68,4973.62,4985.7,747.18,2141.65,847.87,952.43,2157.99,665.91,527.75,3518.22,0.0,0.0,0.0,0.0
6449,8239.11,17456.81,2738.09,6177.84,1527.07,578.69,997.2,1307.71,237.2,974.27,2235.62,494.56,2102.16,170.64,841.34,136.68,3209.47,5037.65,5049.88,726.82,2083.29,824.76,926.48,2099.19,647.76,513.36,3422.34,0.0,0.0,0.0,0.0
6450,8093.31,17147.88,2689.64,6068.52,1500.05,568.45,979.55,1284.57,233.01,957.03,2145.91,474.71,2017.81,163.8,807.58,131.19,3096.27,4859.97,4871.76,693.53,1987.87,786.99,884.04,2003.04,618.09,489.85,3265.59,0.0,0.0,0.0,0.0
6451,8611.2,18245.17,2861.75,6456.84,1596.04,604.82,1042.23,1366.76,247.92,1018.27,2121.24,469.25,1994.61,161.91,798.29,129.68,3126.44,4907.32,4919.24,718.29,2058.83,815.08,915.6,2074.54,640.16,507.34,3382.16,0.0,0.0,0.0,0.0
6452,8645.81,18318.5,2873.25,6482.79,1602.45,607.25,1046.42,1372.26,248.91,1022.36,2198.62,486.37,2067.37,167.82,827.41,134.41,3309.88,5195.25,5207.87,707.43,2027.7,802.76,901.76,2043.18,630.48,499.67,3331.03,0.0,0.0,0.0,0.0
6453,8480.96,17969.22,2818.47,6359.18,1571.9,595.67,1026.47,1346.09,244.17,1002.87,2214.32,489.84,2082.13,169.02,833.32,135.37,3117.99,4894.06,4905.94,699.09,2003.8,793.29,891.13,2019.09,623.05,493.78,3291.77,0.0,0.0,0.0,0.0
6454,8300.14,17586.11,2758.37,6223.6,1538.38,582.97,1004.59,1317.39,238.96,981.48,2268.52,501.83,2133.09,173.15,853.72,138.69,3044.86,4779.27,4790.87,731.22,2095.89,829.75,932.08,2111.88,651.68,516.47,3443.04,0.0,0.0,0.0,0.0
6455,7824.23,16577.76,2600.22,5866.76,1450.18,549.55,946.99,1241.86,225.26,925.21,2298.79,508.53,2161.56,175.46,865.11,140.54,2873.73,4510.66,4521.61,726.69,2082.92,824.62,926.31,2098.81,647.65,513.27,3421.73,0.0,0.0,0.0,0.0
6456,7220.74,15299.11,2399.66,5414.25,1338.32,507.16,873.94,1146.07,207.88,853.85,2279.73,504.31,2143.64,174.01,857.94,139.37,2585.78,4058.69,4068.54,701.67,2011.21,796.23,894.42,2026.56,625.35,495.6,3303.94,0.0,0.0,0.0,0.0
6457,6621.76,14030.01,2200.6,4965.12,1227.31,465.09,801.45,1051.0,190.64,783.02,2219.92,491.08,2087.4,169.44,835.43,135.72,2360.34,3704.83,3713.83,671.1,1923.58,761.53,855.45,1938.26,598.1,474.01,3159.97,0.0,0.0,0.0,0.0
6458,6169.4,13071.56,2050.27,4625.94,1143.46,433.32,746.7,979.2,177.62,729.53,2158.62,477.52,2029.76,164.77,812.36,131.97,2207.79,3465.4,3473.81,649.9,1862.8,737.47,828.42,1877.02,579.21,459.03,3060.14,0.0,0.0,0.0,0.0
6459,5900.73,12502.31,1960.98,4424.48,1093.67,414.45,714.18,936.56,169.88,697.76,2114.89,467.85,1988.64,161.43,795.9,129.3,2111.0,3313.48,3321.52,635.09,1820.38,720.68,809.56,1834.27,566.01,448.58,2990.44,0.0,0.0,0.0,0.0
6460,5830.9,12354.36,1937.78,4372.12,1080.72,409.54,705.73,925.48,167.87,689.5,2079.38,459.99,1955.25,158.72,782.54,127.12,2096.28,3290.37,3298.35,623.59,1787.4,707.62,794.89,1801.04,555.76,440.45,2936.26,0.0,0.0,0.0,0.0
6461,5888.44,12476.28,1956.9,4415.27,1091.39,413.58,712.69,934.61,169.53,696.3,2037.14,450.65,1915.53,155.49,766.64,124.54,2119.94,3327.49,3335.57,618.68,1773.31,702.05,788.63,1786.85,551.38,436.98,2913.13,0.0,0.0,0.0,0.0
6462,6197.05,13130.14,2059.46,4646.67,1148.59,435.26,750.04,983.59,178.41,732.8,2001.26,442.71,1881.79,152.75,753.14,122.35,2252.69,3535.86,3544.45,589.07,1688.46,668.45,750.89,1701.34,525.0,416.07,2773.73,0.0,0.0,0.0,0.0
6463,6590.43,13963.62,2190.19,4941.63,1221.5,462.89,797.66,1046.03,189.74,779.31,1873.8,414.52,1761.94,143.02,705.17,114.56,2430.82,3815.46,3824.72,584.09,1674.19,662.8,744.54,1686.97,520.56,412.55,2750.29,0.0,0.0,0.0,0.0
6464,7098.9,15040.95,2359.17,5322.89,1315.74,498.6,859.2,1126.73,204.38,839.44,1874.92,414.76,1762.99,143.11,705.59,114.62,2751.11,4318.2,4328.69,634.25,1817.97,719.72,808.48,1831.84,565.26,447.98,2986.48,0.0,0.0,0.0,0.0
6465,7544.5,15985.08,2507.25,5657.01,1398.33,529.9,913.13,1197.46,217.21,892.13,2026.3,448.25,1905.34,154.67,762.56,123.88,2978.48,4675.08,4686.43,684.67,1962.49,776.94,872.75,1977.46,610.2,483.6,3223.89,0.0,0.0,0.0,0.0
6466,7845.12,16622.02,2607.16,5882.42,1454.05,551.01,949.51,1245.17,225.86,927.68,2127.22,470.58,2000.23,162.37,800.55,130.05,3041.72,4774.34,4785.94,709.75,2034.37,805.4,904.72,2049.9,632.55,501.31,3341.99,0.0,0.0,0.0,0.0
6467,8079.18,17117.95,2684.94,6057.92,1497.43,567.45,977.84,1282.32,232.6,955.36,2180.3,482.32,2050.14,166.42,820.52,133.29,3137.06,4923.99,4935.95,726.95,2083.66,824.91,926.64,2099.56,647.88,513.46,3422.95,0.0,0.0,0.0,0.0
6468,8158.84,17286.73,2711.42,6117.65,1512.19,573.05,987.48,1294.97,234.89,964.78,2178.06,481.82,2048.03,166.25,819.68,133.16,3148.4,4941.8,4953.8,728.5,2088.11,826.67,928.62,2104.04,649.26,514.55,3430.25,0.0,0.0,0.0,0.0
6469,7989.28,16927.47,2655.07,5990.52,1480.77,561.14,966.96,1268.05,230.01,944.73,2149.65,475.54,2021.32,164.08,808.99,131.42,2870.83,4506.11,4517.05,713.37,2044.75,809.51,909.34,2060.35,635.78,503.87,3359.03,0.0,0.0,0.0,0.0
6470,8111.33,17186.07,2695.63,6082.03,1503.39,569.71,981.73,1287.43,233.52,959.16,2213.94,489.76,2081.78,168.99,833.18,135.35,3033.51,4761.46,4773.02,742.85,2129.24,842.95,946.91,2145.49,662.05,524.69,3497.82,0.0,0.0,0.0,0.0
6471,8226.83,17430.78,2734.01,6168.63,1524.79,577.82,995.71,1305.76,236.85,972.82,2016.21,446.02,1895.85,153.9,758.77,123.26,3138.03,4925.51,4937.47,764.57,2191.49,867.6,974.6,2208.22,681.41,540.03,3600.09,0.0,0.0,0.0,0.0
6472,8252.83,17485.88,2742.65,6188.13,1529.62,579.65,998.86,1309.89,237.6,975.89,2231.51,493.65,2098.3,170.33,839.79,136.43,3139.23,4927.4,4939.36,761.53,2182.78,864.15,970.72,2199.44,678.7,537.88,3585.79,0.0,0.0,0.0,0.0
6473,8146.35,17260.26,2707.27,6108.29,1509.88,572.17,985.97,1292.98,234.53,963.3,2198.24,486.29,2067.01,167.79,827.27,134.39,3128.61,4910.73,4922.65,729.47,2090.88,827.77,929.86,2106.84,650.12,515.24,3434.82,0.0,0.0,0.0,0.0
6474,7936.45,16815.53,2637.51,5950.9,1470.97,557.43,960.57,1259.67,228.49,938.48,2100.68,464.71,1975.28,160.34,790.56,128.43,3029.89,4755.78,4767.33,702.45,2013.44,797.11,895.41,2028.8,626.04,496.15,3307.59,0.0,0.0,0.0,0.0
6475,8493.24,17995.26,2822.55,6368.4,1574.17,596.54,1027.96,1348.04,244.52,1004.32,2120.87,469.17,1994.26,161.88,798.15,129.66,3079.37,4833.45,4845.18,724.1,2075.51,821.68,923.02,2091.35,645.34,511.45,3409.56,0.0,0.0,0.0,0.0
6476,8577.0,18172.71,2850.38,6431.2,1589.7,602.42,1038.1,1361.34,246.93,1014.22,2192.26,484.97,2061.39,167.33,825.02,134.03,3210.68,5039.54,5051.78,707.82,2028.82,803.2,902.25,2044.3,630.82,499.94,3332.86,0.0,0.0,0.0,0.0
6477,8343.14,17677.22,2772.67,6255.85,1546.35,585.99,1009.79,1324.22,240.2,986.57,2193.38,485.21,2062.45,167.42,825.44,134.09,3010.34,4725.09,4736.56,698.7,2002.69,792.85,890.63,2017.97,622.7,493.5,3289.94,0.0,0.0,0.0,0.0
